ship_postal_code,orders_count,customer_segment
691301.0,6,Loyal
522659.0,5,Frequent
360370.0,8,Loyal
788725.0,2,Frequent
685595.0,1,One-time
605766.0,2,Frequent
581336.0,3,Frequent
515301.0,3,Frequent
416415.0,4,Frequent
263653.0,2,Frequent
679503.0,5,Frequent
620015.0,1,One-time
700051.0,22,Loyal
203001.0,20,Loyal
680652.0,2,Frequent
144003.0,23,Loyal
202124.0,3,Frequent
224188.0,5,Frequent
122003.0,157,Loyal
362630.0,1,One-time
786184.0,1,One-time
783375.0,1,One-time
680617.0,2,Frequent
122503.0,10,Loyal
495677.0,19,Loyal
712103.0,5,Frequent
700140.0,4,Frequent
680594.0,1,One-time
402106.0,4,Frequent
412301.0,9,Loyal
620022.0,1,One-time
571212.0,2,Frequent
123023.0,1,One-time
575023.0,1,One-time
686652.0,1,One-time
600114.0,17,Loyal
276129.0,2,Frequent
600025.0,2,Frequent
800023.0,42,Loyal
442005.0,1,One-time
416010.0,1,One-time
571313.0,16,Loyal
190007.0,5,Frequent
412805.0,3,Frequent
689104.0,5,Frequent
627117.0,8,Loyal
632401.0,6,Loyal
679340.0,2,Frequent
847103.0,1,One-time
142054.0,1,One-time
212659.0,2,Frequent
400002.0,37,Loyal
335001.0,28,Loyal
443204.0,2,Frequent
422401.0,9,Loyal
454660.0,3,Frequent
141013.0,16,Loyal
575002.0,56,Loyal
207243.0,2,Frequent
533222.0,3,Frequent
535591.0,6,Loyal
143204.0,1,One-time
248005.0,31,Loyal
573116.0,4,Frequent
416436.0,3,Frequent
735231.0,2,Frequent
577006.0,3,Frequent
629809.0,1,One-time
212405.0,1,One-time
396125.0,9,Loyal
121002.0,172,Loyal
627858.0,2,Frequent
600002.0,30,Loyal
767001.0,15,Loyal
325221.0,1,One-time
690570.0,1,One-time
531019.0,1,One-time
285204.0,3,Frequent
515425.0,2,Frequent
122002.0,246,Loyal
144009.0,3,Frequent
506167.0,9,Loyal
325218.0,1,One-time
533213.0,1,One-time
403720.0,15,Loyal
847222.0,1,One-time
122022.0,30,Loyal
831017.0,15,Loyal
190018.0,5,Frequent
831015.0,4,Frequent
711112.0,10,Loyal
563118.0,1,One-time
721302.0,16,Loyal
632013.0,2,Frequent
577203.0,6,Loyal
382030.0,3,Frequent
411041.0,168,Loyal
825302.0,3,Frequent
501509.0,2,Frequent
125120.0,3,Frequent
734301.0,22,Loyal
473446.0,2,Frequent
854303.0,3,Frequent
444107.0,1,One-time
382449.0,5,Frequent
680685.0,2,Frequent
700065.0,34,Loyal
221716.0,1,One-time
680561.0,2,Frequent
711227.0,9,Loyal
127020.0,2,Frequent
737106.0,6,Loyal
204215.0,3,Frequent
504302.0,7,Loyal
225204.0,2,Frequent
455332.0,1,One-time
503185.0,5,Frequent
629702.0,8,Loyal
847229.0,1,One-time
680631.0,7,Loyal
403804.0,6,Loyal
788107.0,2,Frequent
690109.0,2,Frequent
673647.0,1,One-time
521126.0,6,Loyal
311021.0,3,Frequent
793012.0,2,Frequent
670641.0,4,Frequent
614602.0,1,One-time
631003.0,7,Loyal
273162.0,1,One-time
695007.0,1,One-time
124106.0,3,Frequent
845453.0,2,Frequent
327027.0,1,One-time
600089.0,42,Loyal
620014.0,3,Frequent
685531.0,4,Frequent
580002.0,2,Frequent
464551.0,7,Loyal
781030.0,3,Frequent
505212.0,2,Frequent
824201.0,1,One-time
584102.0,4,Frequent
781035.0,12,Loyal
700039.0,61,Loyal
803110.0,3,Frequent
587312.0,1,One-time
783360.0,1,One-time
520002.0,17,Loyal
403717.0,7,Loyal
788007.0,3,Frequent
175001.0,33,Loyal
382007.0,27,Loyal
390020.0,27,Loyal
393130.0,1,One-time
143003.0,1,One-time
600123.0,10,Loyal
445304.0,1,One-time
490036.0,3,Frequent
421312.0,4,Frequent
600018.0,55,Loyal
695610.0,1,One-time
959121.0,1,One-time
829101.0,1,One-time
583219.0,3,Frequent
522614.0,1,One-time
517127.0,7,Loyal
411014.0,330,Loyal
431123.0,2,Frequent
400013.0,65,Loyal
731221.0,1,One-time
333042.0,2,Frequent
441002.0,2,Frequent
401603.0,1,One-time
493663.0,2,Frequent
209859.0,4,Frequent
689510.0,10,Loyal
530007.0,32,Loyal
581402.0,8,Loyal
174305.0,2,Frequent
686665.0,2,Frequent
828401.0,1,One-time
629154.0,3,Frequent
751014.0,18,Loyal
560022.0,75,Loyal
690532.0,2,Frequent
562125.0,88,Loyal
560015.0,45,Loyal
791001.0,13,Loyal
683594.0,15,Loyal
682033.0,8,Loyal
825402.0,1,One-time
110038.0,4,Frequent
575030.0,9,Loyal
689694.0,4,Frequent
695009.0,19,Loyal
713209.0,1,One-time
742407.0,2,Frequent
431133.0,1,One-time
700014.0,53,Loyal
517417.0,2,Frequent
530017.0,67,Loyal
333023.0,4,Frequent
505325.0,9,Loyal
172023.0,1,One-time
721124.0,1,One-time
422012.0,5,Frequent
759143.0,2,Frequent
360006.0,15,Loyal
313024.0,2,Frequent
574229.0,8,Loyal
175008.0,5,Frequent
502269.0,2,Frequent
495117.0,2,Frequent
795003.0,13,Loyal
711315.0,5,Frequent
416519.0,1,One-time
607002.0,3,Frequent
686606.0,2,Frequent
581327.0,2,Frequent
683101.0,20,Loyal
682034.0,18,Loyal
612204.0,3,Frequent
335501.0,3,Frequent
313002.0,31,Loyal
781005.0,51,Loyal
785700.0,1,One-time
732142.0,2,Frequent
110026.0,32,Loyal
231222.0,1,One-time
679562.0,3,Frequent
492101.0,9,Loyal
785630.0,2,Frequent
136020.0,1,One-time
636002.0,4,Frequent
590003.0,10,Loyal
560017.0,145,Loyal
782103.0,2,Frequent
682309.0,6,Loyal
522237.0,3,Frequent
673541.0,5,Frequent
521108.0,19,Loyal
125004.0,1,One-time
224122.0,13,Loyal
605007.0,16,Loyal
421003.0,25,Loyal
581304.0,2,Frequent
143532.0,1,One-time
695543.0,6,Loyal
680022.0,6,Loyal
741103.0,3,Frequent
211004.0,23,Loyal
210502.0,1,One-time
413007.0,1,One-time
734009.0,14,Loyal
533296.0,3,Frequent
767033.0,6,Loyal
686573.0,2,Frequent
403510.0,9,Loyal
636808.0,1,One-time
670692.0,3,Frequent
131103.0,1,One-time
110065.0,55,Loyal
577548.0,14,Loyal
752026.0,2,Frequent
461223.0,1,One-time
843146.0,1,One-time
177040.0,3,Frequent
411008.0,27,Loyal
573211.0,4,Frequent
760004.0,10,Loyal
389170.0,2,Frequent
835222.0,3,Frequent
682022.0,9,Loyal
824127.0,4,Frequent
110095.0,87,Loyal
691602.0,1,One-time
524001.0,50,Loyal
758046.0,1,One-time
670521.0,16,Loyal
695038.0,1,One-time
508234.0,1,One-time
392130.0,3,Frequent
691554.0,3,Frequent
689533.0,3,Frequent
522034.0,19,Loyal
721301.0,14,Loyal
273209.0,2,Frequent
522409.0,4,Frequent
394150.0,8,Loyal
604303.0,3,Frequent
413521.0,2,Frequent
462001.0,34,Loyal
673101.0,15,Loyal
712124.0,5,Frequent
828201.0,4,Frequent
400603.0,44,Loyal
584103.0,4,Frequent
781036.0,10,Loyal
803116.0,2,Frequent
781128.0,1,One-time
605009.0,19,Loyal
323022.0,1,One-time
678574.0,1,One-time
636012.0,1,One-time
679323.0,3,Frequent
688538.0,2,Frequent
341303.0,3,Frequent
572227.0,2,Frequent
690531.0,3,Frequent
422622.0,1,One-time
493332.0,11,Loyal
534301.0,3,Frequent
535523.0,1,One-time
682308.0,15,Loyal
591311.0,1,One-time
203411.0,2,Frequent
401506.0,3,Frequent
700096.0,9,Loyal
110007.0,49,Loyal
613403.0,3,Frequent
517551.0,1,One-time
521340.0,1,One-time
577501.0,24,Loyal
530040.0,18,Loyal
160023.0,13,Loyal
342004.0,3,Frequent
486890.0,4,Frequent
495691.0,1,One-time
825301.0,41,Loyal
395009.0,82,Loyal
201014.0,285,Loyal
700076.0,3,Frequent
798601.0,2,Frequent
121006.0,63,Loyal
272201.0,3,Frequent
825314.0,3,Frequent
415612.0,24,Loyal
600030.0,15,Loyal
742227.0,2,Frequent
533102.0,8,Loyal
400012.0,95,Loyal
822101.0,12,Loyal
670005.0,6,Loyal
713124.0,1,One-time
413304.0,14,Loyal
683106.0,10,Loyal
690110.0,3,Frequent
788009.0,6,Loyal
524411.0,3,Frequent
505527.0,1,One-time
507209.0,2,Frequent
676509.0,1,One-time
811201.0,15,Loyal
679101.0,7,Loyal
695005.0,38,Loyal
224129.0,2,Frequent
754202.0,4,Frequent
686104.0,3,Frequent
226501.0,1,One-time
211006.0,30,Loyal
311301.0,2,Frequent
470229.0,1,One-time
754025.0,2,Frequent
521333.0,3,Frequent
385120.0,2,Frequent
731224.0,4,Frequent
493558.0,1,One-time
181123.0,16,Loyal
496225.0,1,One-time
515865.0,9,Loyal
394210.0,130,Loyal
829202.0,1,One-time
723143.0,1,One-time
781314.0,1,One-time
600011.0,60,Loyal
788805.0,1,One-time
585330.0,3,Frequent
688001.0,3,Frequent
412216.0,2,Frequent
562109.0,7,Loyal
403002.0,41,Loyal
391107.0,1,One-time
799250.0,4,Frequent
534281.0,1,One-time
140301.0,112,Loyal
686633.0,8,Loyal
600086.0,15,Loyal
249302.0,1,One-time
570004.0,14,Loyal
533345.0,3,Frequent
786125.0,24,Loyal
524307.0,1,One-time
390008.0,21,Loyal
400033.0,27,Loyal
382225.0,7,Loyal
793002.0,15,Loyal
682013.0,7,Loyal
691013.0,4,Frequent
680506.0,4,Frequent
501158.0,1,One-time
143401.0,4,Frequent
695123.0,4,Frequent
125201.0,1,One-time
523187.0,4,Frequent
827003.0,2,Frequent
560093.0,141,Loyal
480551.0,3,Frequent
782426.0,1,One-time
207247.0,6,Loyal
284136.0,2,Frequent
854330.0,2,Frequent
505215.0,8,Loyal
571115.0,1,One-time
484336.0,1,One-time
244001.0,71,Loyal
401501.0,22,Loyal
361010.0,2,Frequent
500071.0,1,One-time
177205.0,1,One-time
711404.0,2,Frequent
227412.0,6,Loyal
440033.0,19,Loyal
412114.0,21,Loyal
741313.0,6,Loyal
277211.0,1,One-time
501359.0,6,Loyal
712405.0,2,Frequent
444605.0,10,Loyal
110027.0,93,Loyal
576103.0,7,Loyal
689671.0,2,Frequent
721127.0,1,One-time
425415.0,1,One-time
793005.0,2,Frequent
600020.0,53,Loyal
176025.0,1,One-time
602108.0,1,One-time
574234.0,2,Frequent
535578.0,2,Frequent
679324.0,2,Frequent
683104.0,7,Loyal
671318.0,5,Frequent
226303.0,2,Frequent
741249.0,3,Frequent
711204.0,15,Loyal
689112.0,2,Frequent
324008.0,8,Loyal
171010.0,2,Frequent
630002.0,11,Loyal
321609.0,1,One-time
799130.0,1,One-time
678510.0,5,Frequent
403104.0,6,Loyal
769001.0,3,Frequent
271904.0,2,Frequent
670703.0,10,Loyal
321201.0,1,One-time
757001.0,19,Loyal
457001.0,20,Loyal
382405.0,5,Frequent
441001.0,11,Loyal
272150.0,2,Frequent
440002.0,14,Loyal
121008.0,36,Loyal
682012.0,7,Loyal
854332.0,1,One-time
458775.0,1,One-time
509301.0,14,Loyal
110049.0,85,Loyal
691004.0,9,Loyal
144517.0,2,Frequent
401102.0,3,Frequent
246763.0,12,Loyal
641104.0,13,Loyal
144523.0,1,One-time
133302.0,10,Loyal
423109.0,7,Loyal
531055.0,6,Loyal
333041.0,1,One-time
206243.0,1,One-time
600084.0,12,Loyal
534456.0,1,One-time
362150.0,2,Frequent
582207.0,2,Frequent
689109.0,1,One-time
506003.0,20,Loyal
572104.0,21,Loyal
680302.0,3,Frequent
689546.0,2,Frequent
515004.0,24,Loyal
629161.0,6,Loyal
576115.0,3,Frequent
770032.0,2,Frequent
380024.0,10,Loyal
140307.0,18,Loyal
441303.0,1,One-time
422306.0,3,Frequent
413709.0,9,Loyal
671533.0,1,One-time
560071.0,44,Loyal
441912.0,9,Loyal
690547.0,1,One-time
144013.0,1,One-time
171007.0,1,One-time
184152.0,2,Frequent
345001.0,6,Loyal
389260.0,1,One-time
623503.0,4,Frequent
792111.0,3,Frequent
821305.0,4,Frequent
249407.0,17,Loyal
700159.0,13,Loyal
801108.0,2,Frequent
228145.0,1,One-time
400601.0,191,Loyal
678541.0,1,One-time
781038.0,30,Loyal
560053.0,18,Loyal
412112.0,1,One-time
560057.0,44,Loyal
522549.0,2,Frequent
395013.0,1,One-time
248016.0,3,Frequent
742235.0,2,Frequent
847303.0,1,One-time
581319.0,1,One-time
722149.0,1,One-time
786007.0,1,One-time
431602.0,13,Loyal
121001.0,142,Loyal
520007.0,74,Loyal
391240.0,3,Frequent
605107.0,4,Frequent
533125.0,6,Loyal
625514.0,3,Frequent
500053.0,55,Loyal
144801.0,1,One-time
422005.0,22,Loyal
712305.0,2,Frequent
396230.0,28,Loyal
632006.0,21,Loyal
852122.0,2,Frequent
515775.0,3,Frequent
395001.0,21,Loyal
400708.0,119,Loyal
803301.0,2,Frequent
759128.0,4,Frequent
621801.0,1,One-time
530029.0,1,One-time
502273.0,1,One-time
600031.0,19,Loyal
700046.0,26,Loyal
521225.0,19,Loyal
110037.0,20,Loyal
250003.0,5,Frequent
562114.0,53,Loyal
496118.0,7,Loyal
574220.0,1,One-time
600101.0,38,Loyal
323601.0,7,Loyal
515122.0,2,Frequent
523272.0,5,Frequent
562162.0,9,Loyal
391345.0,7,Loyal
576124.0,1,One-time
670101.0,5,Frequent
243635.0,2,Frequent
571211.0,3,Frequent
403709.0,19,Loyal
204101.0,11,Loyal
233305.0,1,One-time
533016.0,5,Frequent
203201.0,4,Frequent
395010.0,14,Loyal
263151.0,2,Frequent
500037.0,60,Loyal
243122.0,29,Loyal
688002.0,2,Frequent
416210.0,1,One-time
803115.0,1,One-time
394327.0,7,Loyal
847215.0,1,One-time
396380.0,1,One-time
700072.0,1,One-time
521137.0,22,Loyal
759111.0,1,One-time
764043.0,1,One-time
686667.0,8,Loyal
272125.0,1,One-time
181202.0,2,Frequent
391155.0,2,Frequent
277401.0,1,One-time
327001.0,14,Loyal
415709.0,4,Frequent
713325.0,14,Loyal
796009.0,3,Frequent
586121.0,2,Frequent
743252.0,1,One-time
822110.0,1,One-time
700035.0,15,Loyal
283103.0,1,One-time
440012.0,17,Loyal
262502.0,5,Frequent
573102.0,1,One-time
600078.0,98,Loyal
603203.0,22,Loyal
462011.0,13,Loyal
181122.0,2,Frequent
700086.0,15,Loyal
136135.0,5,Frequent
275105.0,1,One-time
505188.0,2,Frequent
587103.0,16,Loyal
851217.0,1,One-time
685588.0,1,One-time
521241.0,3,Frequent
431605.0,26,Loyal
683541.0,5,Frequent
585201.0,2,Frequent
396002.0,1,One-time
202001.0,76,Loyal
263601.0,30,Loyal
533001.0,13,Loyal
600081.0,32,Loyal
249202.0,9,Loyal
423401.0,4,Frequent
831020.0,1,One-time
500016.0,128,Loyal
508254.0,1,One-time
625207.0,1,One-time
795126.0,5,Frequent
416119.0,4,Frequent
326519.0,3,Frequent
673577.0,3,Frequent
144601.0,9,Loyal
755019.0,14,Loyal
678684.0,12,Loyal
250221.0,2,Frequent
690501.0,2,Frequent
223101.0,2,Frequent
829106.0,1,One-time
431512.0,3,Frequent
324010.0,9,Loyal
695503.0,2,Frequent
636007.0,11,Loyal
208012.0,21,Loyal
302037.0,1,One-time
636809.0,1,One-time
764073.0,3,Frequent
691601.0,10,Loyal
691304.0,4,Frequent
627425.0,1,One-time
563122.0,19,Loyal
486775.0,1,One-time
768225.0,2,Frequent
515761.0,2,Frequent
685566.0,5,Frequent
302017.0,119,Loyal
413228.0,1,One-time
576112.0,2,Frequent
635813.0,1,One-time
201010.0,189,Loyal
761016.0,1,One-time
607001.0,11,Loyal
534450.0,2,Frequent
416207.0,1,One-time
403802.0,49,Loyal
743294.0,2,Frequent
627604.0,3,Frequent
700123.0,15,Loyal
508218.0,3,Frequent
181102.0,4,Frequent
689614.0,1,One-time
285123.0,1,One-time
847307.0,1,One-time
160030.0,14,Loyal
713302.0,10,Loyal
411011.0,22,Loyal
281403.0,4,Frequent
627807.0,1,One-time
603102.0,14,Loyal
754221.0,2,Frequent
241123.0,1,One-time
757043.0,4,Frequent
410504.0,11,Loyal
691521.0,1,One-time
414204.0,1,One-time
571253.0,2,Frequent
174013.0,1,One-time
276136.0,3,Frequent
423301.0,2,Frequent
614014.0,1,One-time
501504.0,1,One-time
456331.0,5,Frequent
412208.0,12,Loyal
680604.0,3,Frequent
212631.0,2,Frequent
341304.0,1,One-time
261121.0,3,Frequent
815354.0,8,Loyal
248013.0,4,Frequent
110062.0,59,Loyal
382315.0,1,One-time
679532.0,4,Frequent
581359.0,3,Frequent
712258.0,8,Loyal
524132.0,10,Loyal
134107.0,8,Loyal
734426.0,2,Frequent
683556.0,12,Loyal
453552.0,1,One-time
533006.0,12,Loyal
700093.0,9,Loyal
210507.0,1,One-time
639002.0,22,Loyal
733202.0,5,Frequent
673019.0,10,Loyal
756115.0,2,Frequent
422211.0,1,One-time
465674.0,2,Frequent
563120.0,6,Loyal
608401.0,1,One-time
678706.0,3,Frequent
796001.0,26,Loyal
604306.0,1,One-time
641062.0,26,Loyal
623501.0,8,Loyal
722122.0,3,Frequent
683578.0,12,Loyal
177020.0,2,Frequent
670662.0,3,Frequent
221103.0,2,Frequent
305802.0,1,One-time
575010.0,1,One-time
621802.0,1,One-time
792122.0,4,Frequent
700009.0,19,Loyal
571402.0,1,One-time
415203.0,1,One-time
690514.0,7,Loyal
851134.0,1,One-time
177210.0,1,One-time
531027.0,1,One-time
600067.0,9,Loyal
173209.0,3,Frequent
122016.0,31,Loyal
788155.0,3,Frequent
737136.0,13,Loyal
785664.0,1,One-time
389210.0,4,Frequent
246001.0,10,Loyal
824235.0,4,Frequent
759148.0,2,Frequent
173211.0,3,Frequent
530043.0,9,Loyal
641038.0,15,Loyal
524123.0,1,One-time
713427.0,1,One-time
523240.0,1,One-time
431009.0,6,Loyal
246762.0,3,Frequent
452006.0,9,Loyal
143006.0,2,Frequent
509207.0,2,Frequent
641042.0,25,Loyal
416106.0,1,One-time
680619.0,1,One-time
400709.0,113,Loyal
229308.0,1,One-time
175027.0,3,Frequent
384151.0,5,Frequent
577181.0,2,Frequent
744112.0,8,Loyal
444606.0,17,Loyal
176325.0,1,One-time
504307.0,1,One-time
305007.0,1,One-time
670107.0,5,Frequent
760005.0,6,Loyal
689584.0,2,Frequent
700106.0,18,Loyal
523180.0,1,One-time
221304.0,2,Frequent
799286.0,1,One-time
671319.0,10,Loyal
793111.0,1,One-time
689542.0,1,One-time
770020.0,1,One-time
506315.0,1,One-time
530008.0,10,Loyal
735206.0,1,One-time
670701.0,1,One-time
853204.0,2,Frequent
415506.0,2,Frequent
486776.0,1,One-time
785107.0,1,One-time
577134.0,1,One-time
263132.0,6,Loyal
797113.0,3,Frequent
303901.0,4,Frequent
263642.0,10,Loyal
533103.0,26,Loyal
781337.0,2,Frequent
845401.0,30,Loyal
458001.0,10,Loyal
458002.0,3,Frequent
625110.0,1,One-time
784160.0,2,Frequent
224121.0,3,Frequent
641687.0,9,Loyal
574104.0,18,Loyal
251309.0,3,Frequent
581205.0,3,Frequent
575011.0,1,One-time
603202.0,49,Loyal
360578.0,1,One-time
370485.0,1,One-time
682025.0,26,Loyal
854304.0,2,Frequent
841413.0,1,One-time
531033.0,1,One-time
827001.0,16,Loyal
452001.0,127,Loyal
562160.0,4,Frequent
629101.0,1,One-time
781349.0,1,One-time
382028.0,2,Frequent
400007.0,47,Loyal
846002.0,1,One-time
782450.0,1,One-time
770038.0,2,Frequent
688526.0,7,Loyal
734203.0,8,Loyal
461335.0,2,Frequent
444702.0,1,One-time
523304.0,1,One-time
679121.0,2,Frequent
689505.0,3,Frequent
531035.0,5,Frequent
382715.0,3,Frequent
641022.0,12,Loyal
122102.0,41,Loyal
587120.0,1,One-time
501102.0,2,Frequent
768109.0,1,One-time
848207.0,2,Frequent
176215.0,15,Loyal
700113.0,4,Frequent
638008.0,3,Frequent
124108.0,1,One-time
206001.0,18,Loyal
175021.0,2,Frequent
209801.0,25,Loyal
474004.0,5,Frequent
754113.0,5,Frequent
609314.0,2,Frequent
641605.0,3,Frequent
577202.0,4,Frequent
742136.0,4,Frequent
401105.0,107,Loyal
678012.0,1,One-time
574144.0,4,Frequent
752101.0,28,Loyal
422207.0,11,Loyal
600016.0,37,Loyal
474005.0,12,Loyal
671531.0,15,Loyal
224230.0,1,One-time
855116.0,1,One-time
803202.0,2,Frequent
388620.0,4,Frequent
673006.0,8,Loyal
732208.0,1,One-time
534467.0,1,One-time
147006.0,4,Frequent
247665.0,1,One-time
560102.0,350,Loyal
506370.0,17,Loyal
605014.0,7,Loyal
535216.0,5,Frequent
591126.0,3,Frequent
642128.0,1,One-time
641201.0,2,Frequent
678631.0,2,Frequent
784505.0,1,One-time
250005.0,4,Frequent
211016.0,20,Loyal
282006.0,11,Loyal
607105.0,2,Frequent
832109.0,1,One-time
695144.0,6,Loyal
396150.0,1,One-time
641668.0,6,Loyal
834004.0,23,Loyal
495001.0,60,Loyal
682027.0,7,Loyal
283122.0,2,Frequent
303301.0,3,Frequent
205262.0,2,Frequent
124201.0,2,Frequent
788710.0,7,Loyal
382481.0,82,Loyal
244241.0,2,Frequent
394515.0,2,Frequent
731302.0,1,One-time
754212.0,4,Frequent
474007.0,1,One-time
400078.0,202,Loyal
680722.0,3,Frequent
757045.0,1,One-time
723146.0,1,One-time
276122.0,2,Frequent
713519.0,6,Loyal
332030.0,1,One-time
403712.0,6,Loyal
249401.0,12,Loyal
431109.0,1,One-time
792110.0,3,Frequent
731101.0,11,Loyal
577214.0,1,One-time
453771.0,6,Loyal
303509.0,1,One-time
700127.0,15,Loyal
307030.0,2,Frequent
642154.0,1,One-time
841439.0,1,One-time
411007.0,65,Loyal
440032.0,6,Loyal
506122.0,1,One-time
782460.0,8,Loyal
585329.0,1,One-time
180006.0,6,Loyal
636451.0,1,One-time
173208.0,1,One-time
515832.0,1,One-time
671322.0,7,Loyal
759039.0,1,One-time
695036.0,4,Frequent
673104.0,5,Frequent
400006.0,37,Loyal
486450.0,2,Frequent
560002.0,30,Loyal
209311.0,1,One-time
600061.0,81,Loyal
393002.0,12,Loyal
683503.0,3,Frequent
136128.0,5,Frequent
614401.0,2,Frequent
636108.0,4,Frequent
829104.0,4,Frequent
222138.0,2,Frequent
532195.0,2,Frequent
518218.0,2,Frequent
524415.0,1,One-time
754142.0,5,Frequent
625532.0,7,Loyal
636454.0,1,One-time
243403.0,4,Frequent
643101.0,2,Frequent
492014.0,3,Frequent
401205.0,2,Frequent
396430.0,1,One-time
732123.0,5,Frequent
501510.0,46,Loyal
413008.0,1,One-time
523156.0,1,One-time
627852.0,1,One-time
560082.0,52,Loyal
201004.0,3,Frequent
364140.0,1,One-time
585401.0,47,Loyal
524421.0,3,Frequent
732209.0,1,One-time
825312.0,1,One-time
521130.0,1,One-time
790001.0,1,One-time
700108.0,26,Loyal
522261.0,5,Frequent
110087.0,69,Loyal
523303.0,2,Frequent
194201.0,3,Frequent
587122.0,2,Frequent
396450.0,9,Loyal
682508.0,4,Frequent
581106.0,2,Frequent
229127.0,1,One-time
144026.0,4,Frequent
712137.0,1,One-time
605102.0,2,Frequent
626129.0,2,Frequent
462038.0,18,Loyal
402108.0,1,One-time
695586.0,23,Loyal
141016.0,1,One-time
301709.0,2,Frequent
623534.0,3,Frequent
110043.0,87,Loyal
283125.0,1,One-time
110056.0,4,Frequent
627853.0,1,One-time
784509.0,2,Frequent
744105.0,24,Loyal
304001.0,11,Loyal
491995.0,7,Loyal
462020.0,1,One-time
110014.0,60,Loyal
765020.0,1,One-time
518123.0,1,One-time
670006.0,13,Loyal
686508.0,2,Frequent
503245.0,1,One-time
490009.0,4,Frequent
570007.0,13,Loyal
517152.0,5,Frequent
400095.0,92,Loyal
342037.0,3,Frequent
204216.0,2,Frequent
824101.0,15,Loyal
500017.0,55,Loyal
534280.0,1,One-time
680011.0,4,Frequent
575029.0,4,Frequent
680671.0,1,One-time
506006.0,10,Loyal
680511.0,3,Frequent
783121.0,3,Frequent
625010.0,6,Loyal
782490.0,1,One-time
600038.0,3,Frequent
173212.0,25,Loyal
144401.0,15,Loyal
504209.0,1,One-time
516193.0,1,One-time
841428.0,12,Loyal
845438.0,42,Loyal
246761.0,9,Loyal
614619.0,1,One-time
505425.0,8,Loyal
685552.0,1,One-time
413101.0,1,One-time
520013.0,25,Loyal
384265.0,8,Loyal
581330.0,2,Frequent
110041.0,40,Loyal
226022.0,78,Loyal
380018.0,2,Frequent
250404.0,2,Frequent
601203.0,7,Loyal
713365.0,1,One-time
431116.0,1,One-time
212665.0,1,One-time
712601.0,3,Frequent
670562.0,9,Loyal
783384.0,3,Frequent
175023.0,1,One-time
247662.0,2,Frequent
678621.0,1,One-time
768020.0,3,Frequent
472442.0,3,Frequent
604407.0,7,Loyal
691505.0,7,Loyal
502296.0,1,One-time
844102.0,2,Frequent
523001.0,47,Loyal
847223.0,4,Frequent
504001.0,10,Loyal
466116.0,2,Frequent
624619.0,5,Frequent
487118.0,1,One-time
690519.0,1,One-time
827302.0,1,One-time
743399.0,1,One-time
695304.0,5,Frequent
695301.0,10,Loyal
601101.0,4,Frequent
632011.0,1,One-time
382001.0,5,Frequent
534313.0,6,Loyal
574259.0,1,One-time
826004.0,17,Loyal
454116.0,1,One-time
743337.0,1,One-time
442403.0,4,Frequent
685515.0,4,Frequent
302039.0,47,Loyal
611101.0,1,One-time
761052.0,4,Frequent
560091.0,135,Loyal
690558.0,2,Frequent
621008.0,3,Frequent
629169.0,1,One-time
756032.0,2,Frequent
230402.0,2,Frequent
843228.0,1,One-time
493225.0,1,One-time
382345.0,12,Loyal
609110.0,10,Loyal
688012.0,1,One-time
671313.0,9,Loyal
431709.0,1,One-time
642005.0,2,Frequent
382024.0,1,One-time
624616.0,3,Frequent
670501.0,1,One-time
671123.0,9,Loyal
423501.0,2,Frequent
518145.0,1,One-time
848206.0,1,One-time
631209.0,7,Loyal
712708.0,1,One-time
230139.0,3,Frequent
700026.0,33,Loyal
754035.0,1,One-time
283203.0,8,Loyal
786010.0,1,One-time
243723.0,1,One-time
533004.0,20,Loyal
132103.0,70,Loyal
690559.0,3,Frequent
380007.0,72,Loyal
390004.0,13,Loyal
754005.0,1,One-time
743377.0,1,One-time
620004.0,6,Loyal
600124.0,5,Frequent
530032.0,23,Loyal
831019.0,6,Loyal
403001.0,59,Loyal
110068.0,60,Loyal
700027.0,30,Loyal
734011.0,12,Loyal
682008.0,2,Frequent
534210.0,1,One-time
851211.0,1,One-time
495220.0,1,One-time
412202.0,5,Frequent
481102.0,1,One-time
231207.0,1,One-time
412101.0,108,Loyal
174103.0,2,Frequent
563117.0,2,Frequent
765022.0,6,Loyal
508233.0,1,One-time
229122.0,1,One-time
142021.0,2,Frequent
416002.0,1,One-time
803302.0,1,One-time
713104.0,22,Loyal
303007.0,7,Loyal
444709.0,2,Frequent
505327.0,17,Loyal
735224.0,1,One-time
127025.0,1,One-time
683513.0,21,Loyal
576283.0,2,Frequent
415205.0,1,One-time
741509.0,4,Frequent
232340.0,1,One-time
227813.0,3,Frequent
609606.0,1,One-time
413003.0,9,Loyal
227817.0,5,Frequent
321022.0,1,One-time
403511.0,7,Loyal
380023.0,1,One-time
392210.0,1,One-time
627412.0,2,Frequent
621210.0,2,Frequent
306021.0,1,One-time
416701.0,1,One-time
303706.0,1,One-time
713303.0,7,Loyal
673315.0,3,Frequent
757002.0,7,Loyal
825101.0,1,One-time
577502.0,1,One-time
743127.0,18,Loyal
122008.0,4,Frequent
522124.0,8,Loyal
713146.0,2,Frequent
683564.0,1,One-time
600049.0,43,Loyal
721657.0,9,Loyal
411036.0,89,Loyal
753002.0,8,Loyal
583103.0,6,Loyal
743251.0,1,One-time
224168.0,2,Frequent
444507.0,1,One-time
574108.0,3,Frequent
403403.0,1,One-time
